"FK_STEIG_ID_VON";"FK_STEIG_ID_NACH";"GEOMETRIE_WGS84"
214699540;214699541;"LINESTRING (16.4439403 48.23363, 16.4436309 48.2337472, 16.443645 48.2340439, 16.4435649 48.2343408, 16.4432566 48.2349706, 16.4430282 48.2352046, 16.442585 48.2356817, 16.4424372 48.2358347, 16.4420745 48.2362217, 16.4421153 48.2363926, 16.4420078 48.2365096, 16.4415242 48.2369867, 16.4409732 48.2374818, 16.4409329 48.2375178, 16.4403415 48.237968, 16.4397503356214 48.2383459215177)"
214699541;214699542;"LINESTRING (16.4397499 48.2383462, 16.4396962 48.2383823, 16.43936 48.2385894, 16.4381902 48.2393189, 16.4380285 48.2392111, 16.4374235 48.2396253, 16.4365631 48.2402646)"
214699542;214699543;"LINESTRING (16.4365571110219 48.2402692817748, 16.4363212 48.2404537, 16.4355415 48.2410479, 16.4352861 48.241264, 16.4346544 48.2418221, 16.434358857651 48.2420559960929)"
214699543;214699544;"LINESTRING (16.4343586 48.2420562, 16.4332966 48.2429024, 16.4330011 48.2432264, 16.4327861 48.2434784, 16.4327997 48.2435234, 16.4330963 48.2437569, 16.4333794 48.2439545, 16.4336356 48.2441432, 16.4337974 48.2442779, 16.4339728 48.2444397, 16.4337974 48.2442779, 16.4336356 48.2441432, 16.4333794 48.2439545, 16.4330963 48.2437569, 16.4327997 48.2435234, 16.4327861 48.2434784, 16.4330011 48.2432264, 16.4332966 48.2429024, 16.433754609211 48.2432624995008)"
214699574;214699575;"LINESTRING (16.392288 48.2194396, 16.3922476 48.2194396, 16.3921399 48.2194306, 16.3919919 48.2194037, 16.3918842 48.2193768, 16.3917765 48.2193499, 16.3916688 48.219314, 16.3915342 48.2192601, 16.3915207 48.2192511, 16.3913053 48.2191433, 16.3911167 48.2190174, 16.3909416 48.2188826, 16.3908608 48.2188197, 16.3906184 48.218595, 16.3906049 48.218577, 16.3905241 48.2185051, 16.3904567 48.2184332, 16.3904162 48.2183523, 16.3903758 48.2182804, 16.3903488 48.2182174, 16.3903353 48.2181455, 16.3903218 48.2180735, 16.3903082 48.2180016, 16.3903082 48.2179386, 16.3903081 48.2178757, 16.3903215 48.2178307, 16.3903484 48.2177768, 16.3904156 48.2177407, 16.3904694 48.2177047, 16.3912763 48.2172097, 16.3911954 48.2171109, 16.3911954 48.2170479, 16.3911953 48.2170029, 16.3911817 48.216886, 16.3911413 48.2168051, 16.3911008 48.2167422, 16.3910334 48.2165893, 16.3910064 48.2165084, 16.3909929 48.2164365, 16.3910062 48.2163375, 16.3909925 48.2161487, 16.3911533 48.2154471, 16.3913676 48.2145027, 16.3914881 48.2139721, 16.3915012075123 48.2137310012221)"
214699575;214699576;"LINESTRING (16.3915013 48.2137293, 16.3915146 48.2136393, 16.3912179 48.212956, 16.3911235 48.2127402, 16.3908942 48.2122277, 16.3904086 48.2110858, 16.3903414341771 48.2110409563499)"
214699576;214699577;"LINESTRING (16.3903412 48.2110408, 16.3903278 48.2110319, 16.3902874 48.2110049, 16.3902066 48.2109869, 16.3901528 48.210978, 16.3899644 48.2109781, 16.3898837 48.2109871, 16.3882961 48.2110868, 16.3878521 48.2111139, 16.3872198 48.2111592)"
214699577;214699578;"LINESTRING (16.3872158016488 48.2111595841337, 16.3870314 48.2111773, 16.3869769 48.2104488, 16.3868958 48.2100981, 16.3868281 48.2096935, 16.3868281 48.2096755, 16.3866658 48.2087942, 16.3865576 48.2082906, 16.3865971 48.2074093, 16.3858843 48.2076524, 16.3849966 48.2079496, 16.3840147 48.2082827, 16.3846345 48.2091638, 16.3847562 48.2097843, 16.3850266 48.2112051, 16.3843673 48.2112593, 16.3835601 48.2113226, 16.3833179 48.2113407)"
214699578;214699579;"LINESTRING (16.3833143012249 48.2113409140139, 16.3828605 48.2113679, 16.382955 48.2117456, 16.383144 48.212447, 16.3829825 48.212429, 16.3824846 48.2123933, 16.3818522 48.2123575, 16.3813409 48.2123577, 16.3808161 48.2123759, 16.3805201 48.212394, 16.3803721 48.2124121, 16.380251 48.2124031, 16.3800761 48.2124212, 16.3798205 48.2124483, 16.379511 48.2124933, 16.3793361 48.2125204, 16.3791613 48.2125654, 16.3790401 48.2125475, 16.3783137 48.2126916, 16.3779101 48.2127907, 16.3773989 48.2129708, 16.3772644 48.2130338, 16.3764977 48.2133758, 16.3761077 48.2136367, 16.3758791 48.2138706, 16.375772 48.2145811, 16.374628 48.2142218, 16.3743319 48.2141319, 16.3741569 48.2140511, 16.3749233 48.2133044, 16.3752057 48.2130705, 16.3755554 48.2128365, 16.3756092 48.2128005, 16.3758782 48.2126296, 16.376174 48.2124676, 16.3762816 48.2124046, 16.3765776 48.2122606, 16.3767121 48.2122066, 16.3770349 48.2120986, 16.3773174 48.2120085)"
214699579;214699580;"LINESTRING (16.3773174 48.2120085, 16.3770349 48.2120986, 16.3767121 48.2122066, 16.3765776 48.2122606, 16.3767796 48.2124764, 16.3772644 48.2130338, 16.3776819 48.2135103, 16.3780049 48.2135911, 16.3781395 48.213618, 16.3785432 48.2137078, 16.3794837918185 48.2139319168234)"
214699580;214699581;"LINESTRING (16.3794874591668 48.2139328411102, 16.3799295 48.214049, 16.380051 48.2144627, 16.3801994 48.2150202, 16.3803343743937 48.2155951649475)"
214699581;214699582;"LINESTRING (16.3803345 48.2155957, 16.3803615 48.2157216, 16.3806581 48.216315, 16.3806717 48.2164499, 16.3807934 48.2172143, 16.3807937 48.217574, 16.3808076 48.2179787, 16.3808214 48.2184823, 16.3808485837527 48.2188136828988)"
214699582;214699583;"LINESTRING (16.3808487 48.2188151, 16.3808487 48.218851, 16.3808488 48.2189859, 16.3812128 48.2197232, 16.3815768 48.2204515, 16.3819679 48.2214137, 16.3821567 48.2218632, 16.382250090954 48.2220766933137)"
214699583;214699584;"LINESTRING (16.3822511 48.222079, 16.3823051 48.2221869, 16.3823455 48.2223038, 16.3823995 48.2224207, 16.3825343 48.2227264, 16.3827771 48.2232749, 16.3830199 48.2238864, 16.3834921 48.2251002, 16.3837745248096 48.2254860142518)"
214699584;214699585;"LINESTRING (16.3837751 48.2254868, 16.3838559 48.2255947, 16.3842733 48.2257744, 16.38496 48.2260979, 16.3857815 48.2265382, 16.3865894 48.2269605, 16.38799 48.2277063)"
214699585;214699586;"LINESTRING (16.3879942120437 48.2277084138529, 16.3880438 48.2277333, 16.3884209 48.227922, 16.3882332 48.2287045, 16.3880993 48.229352, 16.3869174956781 48.2304123683233)"
214699586;214699587;"LINESTRING (16.3869159 48.2304138, 16.3867948 48.2305127, 16.3851541 48.2319614, 16.3839839 48.2329961, 16.3834594 48.2334729, 16.3835133 48.2335089)"
214699587;214699588;"LINESTRING (16.3835133 48.2335089, 16.3834594 48.2334729, 16.3825986 48.2342377, 16.3814687 48.2352454, 16.3805002 48.2361001, 16.3795183 48.2369638, 16.3789936 48.2374227)"
214699588;214699589;"LINESTRING (16.378992062134 48.237424063918, 16.3783748 48.2379715, 16.3781999 48.2381244, 16.3769354 48.239249, 16.3765998879044 48.239572141153)"
214699589;214699590;"LINESTRING (16.3765991 48.2395729, 16.3764645 48.2396989, 16.3753076 48.2407425, 16.3746755 48.241687, 16.3742182 48.2423256, 16.3740433 48.2424246, 16.3736529 48.2424697, 16.3736664 48.2425866, 16.3736535 48.243378, 16.3736403 48.2436298, 16.3736403 48.2436928, 16.3736136 48.2440076, 16.3736002 48.2440615, 16.3735867 48.2440975, 16.3736002 48.2441514, 16.3736003 48.2442144, 16.373587 48.2444302, 16.373587 48.2444572, 16.3736005 48.2444932, 16.3736005 48.2445382, 16.3736006 48.244673, 16.3735877 48.2453655, 16.3729818 48.2454107, 16.3727126 48.2454467, 16.3713124 48.2456181, 16.3704777 48.2457352)"
214699590;214699591;"LINESTRING (16.3704777 48.2457352, 16.3713124 48.2456181, 16.3727126 48.2454467, 16.3729818 48.2454107, 16.3735877 48.2453655, 16.3745705 48.2452843, 16.3750653633809 48.2452483352322)"
214699591;214699592;"LINESTRING (16.3750686 48.2452481, 16.3754725 48.245212, 16.375486 48.245194, 16.3754994 48.245176, 16.3755264 48.245158, 16.3755667 48.245149, 16.3755937 48.24514, 16.3756341 48.24514, 16.3756744 48.24514, 16.3757014 48.245149, 16.3757149 48.245158, 16.3757553 48.2451849, 16.3759437 48.245077, 16.3764549 48.2445552, 16.3771524790414 48.2438555270587)"
214699592;214699593;"LINESTRING (16.3771545 48.2438535, 16.3773428 48.2436555, 16.3786627 48.2442576, 16.3792554 48.2445182)"
214699593;214699594;"LINESTRING (16.3792554 48.2445182, 16.3800096 48.2448506, 16.3814781 48.2458123, 16.381761 48.2459921, 16.3819361 48.246082, 16.3821112 48.2461718, 16.3822729 48.2462527, 16.38265 48.2464234, 16.3858559 48.247843, 16.387001 48.2483551, 16.3873512 48.2485168, 16.3877419 48.2486875, 16.3879709 48.2487863, 16.3880921 48.2488402, 16.3907864 48.2500711, 16.3912849 48.2503136, 16.3916487 48.2505023, 16.3917834 48.2505922, 16.3918913 48.2506821, 16.3920395 48.2508259, 16.3921339 48.2509517, 16.3921609 48.2509967, 16.3923363 48.2512664, 16.3923902 48.2513473, 16.3930378 48.2524621, 16.3932266 48.2527318, 16.3934155 48.2529925, 16.3935234 48.2531544, 16.3936313 48.2533162, 16.3937392 48.253451, 16.3939684 48.2537117, 16.3941166 48.2538016, 16.3946007879519 48.2543037430206)"
214699594;214699595;"LINESTRING (16.394602 48.254305, 16.3961525 48.2559319, 16.3971908 48.2570285, 16.3973391 48.2571813, 16.3973526 48.2571993, 16.3976359 48.2575949, 16.3976898 48.2576398, 16.3980137 48.2581972, 16.3975559 48.2582874, 16.3974881211798 48.2582949496251)"
214699595;214699596;"LINESTRING (16.3974882184836 48.2582949387868, 16.3975559 48.2582874, 16.3980137 48.2581972, 16.3981352 48.258413, 16.3984044 48.2583229, 16.3990236 48.2580348, 16.3996023 48.2577557, 16.3989570063917 48.2568777021134)"
214699624;214699625;"LINESTRING (16.3989548 48.2568747, 16.3988064 48.2566679, 16.3984962 48.2562454, 16.3976601 48.2553016, 16.3964195274927 48.2539533298803)"
214699625;214699626;"LINESTRING (16.3964195 48.2539533, 16.3962847 48.2538095, 16.3941166 48.2538016, 16.3939684 48.2537117, 16.3937392 48.253451, 16.3936313 48.2533162, 16.3935234 48.2531544, 16.3934155 48.2529925, 16.3932266 48.2527318, 16.3930378 48.2524621, 16.3923902 48.2513473, 16.3923363 48.2512664, 16.3921609 48.2509967, 16.3921339 48.2509517, 16.3920395 48.2508259, 16.3918913 48.2506821, 16.3917834 48.2505922, 16.3916487 48.2505023, 16.3912849 48.2503136, 16.3907864 48.2500711, 16.3880921 48.2488402, 16.3879709 48.2487863, 16.3877419 48.2486875, 16.3873512 48.2485168, 16.387001 48.2483551, 16.3858559 48.247843, 16.38265 48.2464234, 16.3822729 48.2462527, 16.3821112 48.2461718, 16.3819361 48.246082, 16.381761 48.2459921, 16.3814781 48.2458123, 16.3800096 48.2448506, 16.3792419997802 48.2445092443734)"
214699626;214699627;"LINESTRING (16.3792408284555 48.2445087345343, 16.3786627 48.2442576, 16.3773428 48.2436555, 16.3771545 48.2438535)"
214699627;214699628;"LINESTRING (16.3771501326244 48.2438578805581, 16.3764549 48.2445552, 16.3759437 48.245077, 16.3757553 48.2451849, 16.3757149 48.245158, 16.3757014 48.245149, 16.3756744 48.24514, 16.3756341 48.24514, 16.3755937 48.24514, 16.3755667 48.245149, 16.3755264 48.245158, 16.3754994 48.245176, 16.375486 48.245194, 16.3754725 48.245212, 16.3750746561231 48.2452475587233)"
214699628;214699629;"LINESTRING (16.3750686 48.2452481, 16.3745705 48.2452843, 16.3735877 48.2453655, 16.3729818 48.2454107, 16.3727126 48.2454467, 16.3713124 48.2456181, 16.3704912 48.2457262)"
214699629;214699630;"LINESTRING (16.3704839313463 48.245727324966, 16.3703161 48.2457533, 16.3702758 48.2457713, 16.3702085 48.2458252, 16.3701816 48.2458702, 16.3698853 48.2458253, 16.3698045 48.2458074, 16.3697372 48.2457894, 16.3696833 48.2457624, 16.3696429 48.2457355, 16.369616 48.2457085, 16.3695755 48.2456725, 16.3684169 48.2444588, 16.3682956 48.2442879, 16.3705165 48.243406, 16.3709069 48.243253, 16.3714722 48.243037, 16.3729124 48.2425059, 16.3736529 48.2424697, 16.3740433 48.2424246, 16.3742182 48.2423256, 16.3746755 48.241687, 16.3753076 48.2407425, 16.3764645 48.2396989, 16.3769354 48.239249, 16.3766391 48.2391142)"
214699630;214699631;"LINESTRING (16.3766391 48.2391142, 16.3769354 48.239249, 16.3781999 48.2381244, 16.3783748 48.2379715, 16.3789935456835 48.2374227481728)"
214699631;214699632;"LINESTRING (16.3789936 48.2374227, 16.3795183 48.2369638, 16.3805002 48.2361001, 16.3814687 48.2352454, 16.3825986 48.2342377, 16.3833232879742 48.233591337818)"
214699632;214699633;"LINESTRING (16.3833249 48.2335899, 16.3834594 48.2334729, 16.3839839 48.2329961, 16.3851541 48.2319614, 16.3866467801082 48.230638806234)"
214699633;214699634;"LINESTRING (16.3866469 48.2306387, 16.3867948 48.2305127, 16.3880993 48.229352, 16.3882332 48.2287045, 16.3883807 48.2280929)"
214699634;214699635;"LINESTRING (16.3883814935845 48.2280895262898, 16.3884209 48.227922, 16.3880438 48.2277333, 16.3865894 48.2269605, 16.3857815 48.2265382, 16.38496 48.2260979, 16.3842733 48.2257744, 16.3838559 48.2255947, 16.3836403472349 48.2253070630314)"
214699635;214699636;"LINESTRING (16.3836403 48.225307, 16.3834921 48.2251002, 16.3830199 48.2238864, 16.3827771 48.2232749, 16.3825343 48.2227264, 16.3824399 48.2225016)"
214699636;214699637;"LINESTRING (16.3824386210975 48.2224990390334, 16.3823995 48.2224207, 16.3823455 48.2223038, 16.3823051 48.2221869, 16.3821567 48.2218632, 16.3819679 48.2214137, 16.3815768 48.2204515, 16.3812128 48.2197232, 16.3809042086479 48.2190968620936)"
214699637;214699638;"LINESTRING (16.3809027 48.2190938, 16.3808488 48.2189859, 16.3808487 48.218851, 16.3808214 48.2184823, 16.3808076 48.2179787, 16.3807937 48.217574, 16.3807934 48.2172143, 16.3806717 48.2164499, 16.3806581 48.216315, 16.3804440475073 48.2158688340569)"
214699638;214699639;"LINESTRING (16.3804424 48.2158654, 16.3803615 48.2157216, 16.3801994 48.2150202, 16.380051 48.2144627, 16.3799565 48.2141209)"
214699639;214699640;"LINESTRING (16.3799541736088 48.2141147049145, 16.3799295 48.214049, 16.3798081 48.2137433, 16.3797138 48.2135365, 16.3796598 48.2134016, 16.3791613 48.2125654, 16.3790401 48.2125475, 16.3783137 48.2126916, 16.3779101 48.2127907, 16.3773989 48.2129708, 16.3772644 48.2130338, 16.3764977 48.2133758, 16.3761077 48.2136367, 16.3758791 48.2138706, 16.375772 48.2145811, 16.374628 48.2142218, 16.3743319 48.2141319, 16.3741569 48.2140511, 16.3749233 48.2133044, 16.3752057 48.2130705, 16.3755554 48.2128365, 16.3756092 48.2128005, 16.3758782 48.2126296, 16.376174 48.2124676, 16.3762816 48.2124046, 16.3765776 48.2122606, 16.3767121 48.2122066, 16.3770349 48.2120986, 16.3773174 48.2120085)"
214699640;214699641;"LINESTRING (16.3773174 48.2120085, 16.3773443 48.2119995, 16.3774654 48.2119635, 16.3778286 48.2118644, 16.3787299 48.2116393, 16.3794295 48.2115041, 16.3799946 48.2114769, 16.381071 48.2114226, 16.3821608 48.2113861, 16.3828605 48.2113679, 16.3834121 48.2113317)"
214699641;214699642;"LINESTRING (16.3834156977926 48.2113314787867, 16.3835601 48.2113226, 16.3843673 48.2112593, 16.3850266 48.2112051, 16.3854707 48.2112409, 16.3868652885465 48.2111775096397)"
214699642;214699643;"LINESTRING (16.3868699 48.2111773, 16.3870314 48.2111773, 16.3878521 48.2111139, 16.3882961 48.2110868, 16.3897895 48.2109871)"
214699643;214699644;"LINESTRING (16.3897895 48.2109871, 16.3898837 48.2109871, 16.3899644 48.2109781, 16.3900855 48.2109061, 16.3901392 48.2108791, 16.3901796 48.2108521, 16.3902737 48.2107621, 16.3902603 48.210852, 16.3902604 48.210897, 16.3902739 48.2109419, 16.3903278 48.2110319, 16.3904086 48.2110858, 16.3908942 48.2122277, 16.3911235 48.2127402, 16.3912179 48.212956, 16.3915146 48.2136393, 16.391501586385 48.2138983802226)"
214699644;214699645;"LINESTRING (16.3915015 48.2139001, 16.3914881 48.2139721, 16.3913676 48.2145027, 16.3911533 48.2154471, 16.3909925 48.2161487, 16.3910062 48.2163375, 16.391087 48.2164274, 16.3911275 48.2164993, 16.3911679 48.2165623, 16.3912353 48.2166432, 16.3913026 48.2167061, 16.39137 48.21676, 16.3914508 48.216805, 16.3916393 48.2169038, 16.3917739 48.2170027, 16.3921372 48.2169305, 16.3922717 48.2169125, 16.392339 48.2169124, 16.3923929 48.2169124, 16.3924736 48.2169124, 16.3925947 48.2169303, 16.3927697 48.2169752, 16.3929313 48.2170291, 16.393039 48.217083, 16.3931063 48.2171369, 16.3931871 48.2171908, 16.3932679 48.2172717, 16.3932787634266 48.2172861845699)"
214699782;214699783;"LINESTRING (16.3578159 48.2330759, 16.3571024 48.2329591, 16.3569409 48.2330041, 16.3568198 48.2330042, 16.3567121 48.2330132, 16.356591 48.2330492, 16.3565102 48.2330852, 16.3564429 48.2331301, 16.3564026 48.2331841, 16.3563622 48.2332471, 16.3562411 48.233346, 16.3562547 48.2336428, 16.356349 48.2340115, 16.3564299 48.2342543, 16.3564838 48.2344791, 16.3565108 48.234659, 16.3565918 48.2352435, 16.356161 48.2350997, 16.3556763 48.234803, 16.355124 48.2339128, 16.3549488 48.2333732, 16.3548545 48.2330764, 16.3544642 48.2331484, 16.354289 48.2326808, 16.3540331 48.2323751, 16.3538447 48.2322492, 16.3534138 48.2319525, 16.3528888 48.2317368, 16.3524849 48.2315929, 16.3521484 48.2314581)"
214699783;214699784;"LINESTRING (16.3521468500946 48.2314574790561, 16.3512733 48.2311075, 16.3506406 48.2308557, 16.3504117 48.2307029, 16.3502367 48.230523, 16.350075 48.2298755, 16.3492943 48.2299476, 16.3481099 48.2301995)"
214699784;214699785;"LINESTRING (16.3481064560728 48.2302002327557, 16.3478138 48.2302625, 16.3461717 48.2306044, 16.3454853 48.2307483, 16.3459834 48.2312789, 16.3465219 48.2318454, 16.3467912 48.2323041, 16.3468310331234 48.2323749911296)"
214699785;214699786;"LINESTRING (16.3468316 48.232376, 16.3472625 48.2331224, 16.3478146 48.2339227, 16.3478146 48.2339587, 16.3484745 48.2349029, 16.3484745 48.2349299, 16.3486361 48.2354155, 16.3487439 48.2357123, 16.3487574 48.2357393, 16.348946 48.2363058, 16.3489729 48.2363328, 16.3492287 48.2364317, 16.3491883 48.2365036, 16.3490941 48.2367105, 16.3490672 48.2368094, 16.3490403 48.2368993, 16.3490403 48.2369263)"
214699786;214699787;"LINESTRING (16.34903921321 48.236929949671, 16.3490269 48.2369713, 16.3490135 48.2370702, 16.3492831 48.2387789, 16.3492697626632 48.2390653541526)"
214699787;214699788;"LINESTRING (16.3492697688194 48.2390652219325, 16.3492831 48.2387789, 16.3456484 48.2392649, 16.3434944 48.2395708, 16.3437503 48.2400025, 16.3438176 48.2401373, 16.3438715 48.240578, 16.3432657 48.240668, 16.3429022 48.240668, 16.3414482 48.2404972)"
214699788;214699789;"LINESTRING (16.3414446250058 48.2404968415756, 16.3411789 48.2404702, 16.3397788 48.2405332, 16.3390652 48.2405692)"
214699789;214699790;"LINESTRING (16.3390623483461 48.2405693271193, 16.3388633 48.2405782, 16.3375439 48.2406322, 16.33644 48.2406682, 16.3357399 48.2406952, 16.3355918 48.2407042, 16.3352283 48.2407222, 16.3341647 48.2407671, 16.3339224 48.2407761)"
214699790;214699791;"LINESTRING (16.3339198489824 48.2407762090877, 16.3328723 48.240821, 16.3319837 48.2409739, 16.3300719 48.2414145, 16.3298185676987 48.2414589668535)"
214699791;214699792;"LINESTRING (16.3298161 48.2414594, 16.3280658 48.2417741, 16.3266522 48.2418999, 16.3263878699739 48.241935137466)"
214699792;214699793;"LINESTRING (16.3263829 48.2419358, 16.3260329 48.2419898, 16.325427 48.2420796, 16.3243768 48.2423134, 16.3236363 48.2424931, 16.3230573 48.2426819, 16.3224648 48.2428887, 16.3224244 48.2428887, 16.3219397 48.2430865, 16.3216704 48.2431854)"
214699793;214699794;"LINESTRING (16.3216652170303 48.2431875862589, 16.3214146 48.2432933, 16.3214011 48.2433113, 16.3212126 48.2434102, 16.3211722 48.2434371, 16.320674 48.2436709, 16.319866 48.2440485, 16.3182282982229 48.2448193005435)"
214699794;214699795;"LINESTRING (16.3182232 48.2448217, 16.3180346 48.2449116, 16.3177518 48.2450464, 16.3174017 48.2452082, 16.315651 48.2460443, 16.3148699 48.2464309, 16.3146545 48.2465297)"
214699795;214699796;"LINESTRING (16.3146507286249 48.2465314694289, 16.3122977 48.2476354, 16.3119475 48.2478062, 16.3118802 48.2478422, 16.3114761 48.2480489, 16.3111933 48.2482198)"
214699796;214699797;"LINESTRING (16.3111889987837 48.2482224560764, 16.3102908 48.2487771, 16.3090651 48.2495143, 16.3078933 48.2502245, 16.3078259 48.2502694)"
214699797;214699798;"LINESTRING (16.307818895345 48.2502740813319, 16.3077855 48.2502964, 16.3076643 48.2503863, 16.3076912 48.2504133, 16.3076912 48.2504223, 16.3076912 48.2504403, 16.3076912 48.2504582, 16.3076911 48.2504762, 16.3076777 48.2504852, 16.3076642 48.2505032, 16.3076373 48.2505122, 16.3076238 48.2505212, 16.3075969 48.2505212, 16.3075834 48.2505212, 16.3075699 48.2505212, 16.3075565 48.2505212, 16.3075295 48.2505212, 16.3075026 48.2505122, 16.3074891 48.2505032, 16.3074757 48.2504852, 16.3074622 48.2504762, 16.3074488 48.2504582, 16.3074488 48.2504492, 16.3071929 48.2504581, 16.3044188 48.2508261, 16.3039879 48.2508889, 16.3034358 48.2509248, 16.3022103 48.2510233, 16.3018602 48.2510052, 16.3016617206233 48.2509963568625)"
